type,level,skill,topics,japanese,reading,meaning,part_of_speech,verb_type,transitivity,paired_with,example,example_reading,example_meaning,source,source_ref,tags,notes
expression,N5,vocabulary,,～日,～にち,"~ day of the month, for ~ days",counter,,,,五日に会いましょう。,いつかにあいましょう。,Let's meet on the fifth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,日曜日,にちようび,Sunday,noun,,,,日曜日は休みです。,にちようびはやすみです。,Sunday is a day off.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,荷物,にもつ,luggage; baggage,noun,,,,荷物を運びます。,にもつをはこびます。,I carry the luggage.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ニュース,ニュース,news,noun,,,,ニュースを見ます。,ニュースをみます。,I watch the news.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,庭,にわ,garden,noun,,,,庭に花を植えます。,にわにはなをうえます。,I plant flowers in the garden.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～人,～にん,counter for people,counter,,,,三人来ました。,さんにんきました。,Three people came.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,脱ぐ,ぬぐ,to take off (clothes),verb,godan,transitive,,靴を脱ぎます。,くつをぬぎます。,I take off my shoes.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,温い,ぬるい,lukewarm,i-adjective,,,,お茶がぬるいです。,おちゃがぬるいです。,The tea is lukewarm.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ネクタイ,ネクタイ,"tie, necktie",noun,,,,ネクタイを締めます。,ネクタイをしめます。,I fasten my necktie.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,猫,ねこ,cat,noun,,,,猫が好きです。,ねこがすきです。,I like cats.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,寝る,ねる,to sleep; to go to sleep; to go to bed,verb,ichidan,intransitive,,早く寝ます。,はやくねます。,I go to sleep early.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～年,～ねん,~ years,counter,,,,日本に三年います。,にほんにさんねんいます。,I have been in Japan for three years.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ノート,ノート,notebook,noun,,,,ノートに書きます。,ノートにかきます。,I write in my notebook.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,登る,のぼる,to climb,verb,godan,intransitive,,山に登ります。,やまにのぼります。,I climb the mountain.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,飲み物,のみもの,"drink, beverage",noun,,,,飲み物は何がいいですか。,のみものはなにがいいですか。,What would you like to drink?,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,飲む,のむ,to drink,verb,godan,transitive,,水を飲みます。,みずをのみます。,I drink water.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,乗る,のる,"to get on, to ride in, to board",verb,godan,intransitive,,バスに乗ります。,バスにのります。,I get on the bus.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,歯,は,tooth,noun,,,,歯を磨きます。,はをみがきます。,I brush my teeth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,パーティー,パーティー,a party,noun,,,,パーティーに行きます。,パーティーにいきます。,I go to a party.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,はい,はい,yes,interjection,,,,はい、そうです。,はい、そうです。,"Yes, that's right.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～杯,～はい,counter for cupfuls,counter,,,,水を一杯ください。,みずをいっぱいください。,"One glass of water, please.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,灰皿,はいざら,ashtray,noun,,,,灰皿はどこですか。,はいざらはどこですか。,Where is the ashtray?,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,入る,はいる,"to enter, to contain, to hold",verb,godan,intransitive,,部屋に入ります。,へやにはいります。,I enter the room.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,葉書,はがき,postcard,noun,,,,葉書を送ります。,はがきをおくります。,I send a postcard.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,はく,はく,to put on (items below your waist),verb,godan,transitive,,靴下をはきます。,くつしたをはきます。,I put on socks.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,箱,はこ,box,noun,,,,箱に入れます。,はこにいれます。,I put it in the box.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,橋,はし,bridge,noun,,,,橋を渡ります。,はしをわたります。,I cross the bridge.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,箸,はし,chopsticks,noun,,,,箸で食べます。,はしでたべます。,I eat with chopsticks.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,始まる,はじまる,(something) begins,verb,godan,intransitive,,授業が始まります。,じゅぎょうがはじまります。,The class begins.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,初め,はじめ,"beginning, start",noun,,,,初めに名前を書きます。,はじめになまえをかきます。,"First, write your name.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,Alt. spelling: 始め
expression,N5,vocabulary,,始め,はじめ,"beginning, start",noun,,,,初めに名前を書きます。,はじめになまえをかきます。,"First, write your name.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,Alt. spelling: 初め
expression,N5,vocabulary,,初めて,はじめて,for the first time,adverb,,,,初めて日本へ行きました。,はじめてにほんへいきました。,I went to Japan for the first time.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,走る,はしる,to run,verb,godan,intransitive,,公園を走ります。,こうえんをはしります。,I run in the park.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,バス,バス,bus; bath; bass,noun,,,,バスに乗ります。,バスにのります。,I get on the bus.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,バター,バター,butter,noun,,,,パンにバターを塗ります。,パンにバターをぬります。,I spread butter on the bread.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,二十歳,はたち,20 years old,noun,,,,二十歳になりました。,はたちになりました。,I turned twenty.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,働く,はたらく,to work,verb,godan,intransitive,,会社で働きます。,かいしゃではたらきます。,I work at a company.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,八,はち,eight,noun,,,,八時に起きます。,はちじにおきます。,I get up at eight o'clock.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,二十日,はつか,"twenty days, twentieth (day of the month)",noun,,,,二十日に会いましょう。,はつかにあいましょう。,Let's meet on the twentieth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,花,はな,flower,noun,,,,花を買います。,はなをかいます。,I buy flowers.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,鼻,はな,nose,noun,,,,鼻が痛いです。,はながいたいです。,My nose hurts.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,話,はなし,"talk (chat), story",noun,,,,面白い話を聞きました。,おもしろいはなしをききました。,I heard an interesting story.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,話す,はなす,to speak,verb,godan,transitive,,友達と話します。,ともだちとはなします。,I talk with my friend.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,母,はは,(my) mother,noun,,,,母は先生です。,はははせんせいです。,My mother is a teacher.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,早い,はやい,early,i-adjective,,,,朝早く起きます。,あさはやくおきます。,I get up early in the morning.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,速い,はやい,"fast, quick",i-adjective,,,,彼は足が速いです。,かれはあしがはやいです。,He is fast on his feet.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,春,はる,spring,noun,,,,春は暖かいです。,はるはあたたかいです。,Spring is warm.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,貼る,はる,to post; to paste; to attach,verb,godan,transitive,,壁にポスターを貼ります。,かべにポスターをはります。,I stick a poster on the wall.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,晴れ,はれ,clear (sunny) weather,noun,,,,今日は晴れです。,きょうははれです。,Today is sunny.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,晴れる,はれる,to be sunny,verb,ichidan,intransitive,,明日は晴れるでしょう。,あしたははれるでしょう。,It will probably be sunny tomorrow.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,半,はん,"half (e.g., にじはん | half-past two)",noun,,,,二時半に会いましょう。,にじはんにあいましょう。,Let's meet at half past two.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,晩,ばん,evening,noun,,,,今晩、電話します。,こんばん、でんわします。,I will call tonight.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～番,～ばん,~st; ~th best,counter,,,,一番好きです。,いちばんすきです。,I like it the best.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,パン,パン,bread,noun,,,,パンを食べます。,パンをたべます。,I eat bread.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ハンカチ,ハンカチ,handkerchief,noun,,,,ハンカチを持っています。,ハンカチをもっています。,I have a handkerchief.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,番号,ばんごう,"number, series of digits",noun,,,,電話番号を教えます。,でんわばんごうをおしえます。,I tell you my phone number.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,晩御飯,ばんごはん,"dinner, evening meal",noun,,,,晩御飯を食べます。,ばんごはんをたべます。,I eat dinner.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,半分,はんぶん,half,noun,,,,半分に分けます。,はんぶんにわけます。,I divide it in half.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,東,ひがし,east,noun,,,,東へ行きます。,ひがしへいきます。,I go to the east.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～匹,～ひき,counter for small animals,counter,,,,犬が二匹います。,いぬがにひきいます。,There are two dogs.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,引く,ひく,"to pull, to draw; subtract",verb,godan,transitive,,線を引きます。,せんをひきます。,I draw a line.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,弾く,ひく,to play (a string instrument or piano),verb,godan,transitive,,ピアノを弾きます。,ピアノをひきます。,I play the piano.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,低い,ひくい,"short, low",i-adjective,,,,背が低いです。,せがひくいです。,I am short.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,飛行機,ひこうき,airplane,noun,,,,飛行機に乗ります。,ひこうきにのります。,I get on an airplane.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,左,ひだり,left hand side,noun,,,,左に曲がります。,ひだりにまがります。,I turn left.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,人,ひと,"man, person",noun,,,,人が多いです。,ひとがおおいです。,There are many people.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,一つ,ひとつ,one thing,noun,,,,りんごを一つください。,りんごをひとつください。,"One apple, please.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,一月,ひとつき,one month,noun,,,,一月休みます。,ひとつきやすみます。,I will rest for one month.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,一人,ひとり,one person,noun,,,,一人で行きます。,ひとりでいきます。,I go alone.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,暇,ひま,"free time, leisure",na-adjective,,,,今、暇です。,いま、ひまです。,I am free right now.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,百,ひゃく,hundred,noun,,,,百円あります。,ひゃくえんあります。,I have 100 yen.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,病院,びょういん,hospital,noun,,,,病院へ行きます。,びょういんへいきます。,I go to the hospital.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,病気,びょうき,illness; sickness,noun,,,,病気になりました。,びょうきになりました。,I got sick.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,平仮名,ひらがな,hiragana,noun,,,,平仮名を書きます。,ひらがなをかきます。,I write hiragana.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,昼,ひる,"noon, daytime",noun,,,,昼に会いましょう。,ひるにあいましょう。,Let's meet at noon.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,昼御飯,ひるごはん,"lunch, midday meal",noun,,,,昼御飯を食べます。,ひるごはんをたべます。,I eat lunch.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,広い,ひろい,spacious; wide; broad,i-adjective,,,,広い部屋に住んでいます。,ひろいへやにすんでいます。,I live in a spacious room.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,フィルム,フィルム,film (roll of),noun,,,,フィルムを買います。,フィルムをかいます。,I buy film.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,封筒,ふうとう,envelope,noun,,,,封筒に手紙を入れます。,ふうとうにてがみをいれます。,I put the letter in the envelope.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,プール,プール,swimming pool,noun,,,,プールで泳ぎます。,プールでおよぎます。,I swim in the pool.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,フォーク,フォーク,fork,noun,,,,フォークで食べます。,フォークでたべます。,I eat with a fork.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,吹く,ふく,"to blow (wind, etc.)",verb,godan,intransitive,,風が吹いています。,かぜがふいています。,The wind is blowing.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,服,ふく,clothes,noun,,,,服を買います。,ふくをかいます。,I buy clothes.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,二つ,ふたつ,two things,noun,,,,りんごを二つください。,りんごをふたつください。,"Two apples, please.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,豚肉,ぶたにく,pork,noun,,,,豚肉を食べます。,ぶたにくをたべます。,I eat pork.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,二人,ふたり,two people,noun,,,,二人で行きます。,ふたりでいきます。,"We go together, the two of us.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,二日,ふつか,two days; second day of the month,noun,,,,二日に会いましょう。,ふつかにあいましょう。,Let's meet on the second.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,太い,ふとい,"fat, thick",i-adjective,,,,太い木があります。,ふといきがあります。,There is a thick tree.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,冬,ふゆ,winter,noun,,,,冬は寒いです。,ふゆはさむいです。,Winter is cold.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,降る,ふる,"to precipitate, to fall (e.g., rain, snow, etc.)",verb,godan,intransitive,,雨が降っています。,あめがふっています。,It is raining.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,古い,ふるい,"old (in reference to objects, not people), aged, ancient",i-adjective,,,,古い家に住んでいます。,ふるいいえにすんでいます。,I live in an old house.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～分,～ふん,~ minutes,counter,,,,五分待ちます。,ごふんまちます。,I will wait for five minutes.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,文章,ぶんしょう,"sentence, text",noun,,,,文章を書きます。,ぶんしょうをかきます。,I write a text.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ページ,ページ,a page,noun,,,,本のページをめくります。,ほんのページをめくります。,I turn the page of the book.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,下手,へた,"unskillful, poor",na-adjective,,,,料理が下手です。,りょうりがへたです。,I am bad at cooking.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ベッド,ベッド,bed,noun,,,,ベッドで寝ます。,ベッドでねます。,I sleep in the bed.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ペット,ペット,pet,noun,,,,ペットを飼っています。,ペットをかっています。,I keep a pet.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,部屋,へや,a room,noun,,,,部屋を掃除します。,へやをそうじします。,I clean the room.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,辺,へん,"area, vicinity",noun,,,,この辺に住んでいます。,このへんにすんでいます。,I live around this area.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ペン,ペン,pen,noun,,,,ペンで書きます。,ペンでかきます。,I write with a pen.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,勉強,べんきょう (する),study,noun,,,,日本語を勉強します。,にほんごをべんきょうします。,I study Japanese.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,便利,べんり,"convenient, handy",na-adjective,,,,この道具は便利です。,このどうぐはべんりです。,This tool is convenient.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,帽子,ぼうし,hat; cap,noun,,,,帽子をかぶります。,ぼうしをかぶります。,I wear a hat.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ボールペン,ボールペン,ball-point pen,noun,,,,ボールペンで書きます。,ボールペンでかきます。,I write with a ballpoint pen.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,外,ほか,"other, the rest",noun,,,,他の人に聞きます。,ほかのひとにききます。,I ask someone else.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ポケット,ポケット,pocket,noun,,,,ポケットに入れます。,ポケットにいれます。,I put it in my pocket.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,欲しい,ほしい,"to want, in need of",i-adjective,,,,新しい靴が欲しいです。,あたらしいくつがほしいです。,I want new shoes.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ポスト,ポスト,"mailbox; post, position",noun,,,,ポストに手紙を入れます。,ポストにてがみをいれます。,I put a letter in the mailbox.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,細い,ほそい,"thin, slender, fine",i-adjective,,,,細い道を歩きます。,ほそいみちをあるきます。,I walk along a narrow path.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ボタン,ボタン,button,noun,,,,ボタンを押します。,ボタンをおします。,I push the button.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ホテル,ホテル,hotel,noun,,,,ホテルに泊まります。,ホテルにとまります。,I stay at a hotel.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,本,ほん,book,noun,,,,本を読みます。,ほんをよみます。,I read a book.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～本,～ほん,counter for long cylindrical things,counter,,,,鉛筆が三本あります。,えんぴつがさんぼんあります。,There are three pencils.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,本棚,ほんだな,bookshelf,noun,,,,本棚に本を置きます。,ほんだなにほんをおきます。,I put the book on the bookshelf.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,本当,ほんとう,"real, true",noun,,,,それは本当です。,それはほんとうです。,That is true.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～枚,～まい,counter for flat things,counter,,,,紙を三枚ください。,かみをさんまいください。,"Three sheets of paper, please.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,毎朝,まいあさ,every morning,noun,,,,毎朝、コーヒーを飲みます。,まいあさ、コーヒーをのみます。,I drink coffee every morning.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,毎月,まいげつ; まいつき,"every month, monthly",noun,,,,毎月、旅行します。,まいつき、りょこうします。,I travel every month.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,毎週,まいしゅう,every week,noun,,,,毎週、映画を見ます。,まいしゅう、えいがをみます。,I watch a movie every week.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,毎日,まいにち,every day,noun,,,,毎日、勉強します。,まいにち、べんきょうします。,I study every day.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,毎年,まいねん; まいとし,"every year, yearly, annually",noun,,,,毎年、旅行します。,まいとし、りょこうします。,I travel every year.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,毎晩,まいばん,every night,noun,,,,毎晩、本を読みます。,まいばん、ほんをよみます。,I read a book every night.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,前,まえ,"before, in front",noun,,,,駅の前で待ちます。,えきのまえでまちます。,I wait in front of the station.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～前,～まえ,in front of ~,suffix,,,,駅の前に立ちます。,えきのまえにたちます。,I stand in front of the station.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,曲る,まがる,"to turn, to bend",verb,godan,intransitive,,右に曲がります。,みぎにまがります。,I turn right.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,まずい,まずい,"terrible (in reference to food), unappetizing, unpleasant (taste)",i-adjective,,,,この料理はまずいです。,このりょうりはまずいです。,This food tastes bad.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,また,また,and; furthermore,adverb,,,,また明日会いましょう。,またあしたあいましょう。,Let's meet again tomorrow.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,まだ,まだ,"yet, still, besides",adverb,,,,まだ終わっていません。,まだおわっていません。,It hasn't finished yet.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,町,まち,town; city,noun,,,,小さい町に住んでいます。,ちいさいまちにすんでいます。,I live in a small town.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,待つ,まつ,to wait,verb,godan,transitive,,友達を待ちます。,ともだちをまちます。,I wait for my friend.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
